,movieID,title,genres,imdb_url,title_noyear,imdb_rating,certification,runtime,genre,release_date,color,country,language,production_company,cast
56,57,Home for the Holidays (1995),Drama,http://www.imdb.com/title/tt0113321/,Home for the Holidays (1995),6.6,PG-13,PT1H43M,"['Comedy', 'Drama', 'Romance']",1995-11-03,Color,['USA'],['English'],"[' Paramount Pictures', ' Polygram Filmed Entertainment', ' Egg Pictures']","{'director': ['Jodie Foster'], 'creator': ['Chris Radant', 'W.D. Richter'], 'actor': ['Holly Hunter', 'Anne Bancroft', 'Robert Downey Jr.', 'Charles Durning']}"
57,58,Il postino (1994),Drama|Romance,http://www.imdb.com/title/tt0110877/,"Postino, Il (The Postman) (1994)",7.7,PG,PT1H48M,"['Biography', 'Comedy', 'Drama', 'Romance']",1994-09-22,Color,"['Italy', 'France', 'Belgium']","['Italian', 'Spanish']","[' Cecchi Gori Group Tiger Cinematografica', ' Penta Film', ' Esterno Mediterraneo Film']","{'director': ['Michael Radford', 'Massimo Troisi'], 'creator': ['Antonio Skármeta', 'Furio Scarpelli', 'Giacomo Scarpelli', 'Anna Pavignano', 'Michael Radford', 'Furio Scarpelli', 'Giacomo Scarpelli', 'Massimo Troisi'], 'actor': ['Massimo Troisi', 'Philippe Noiret', 'Maria Grazia Cucinotta', 'Renato Scarpa']}"
58,59,Le confessionnal (1995),Drama|Mystery,http://www.imdb.com/title/tt0112714/,"Confessional, The (Le Confessionnal) (1995)",7.5,Not Rated,PT1H40M,"['Drama', 'Mystery', 'Thriller']",1995-08-24,Black and White,"['Canada', 'UK', 'France']","['French', 'English']","[' Canal+ Productions', ' Centre National de la Cinématographie (CNC)', ' Channel Four Films']","{'director': ['Robert Lepage'], 'creator': ['Robert Lepage'], 'actor': ['Lothaire Bluteau', 'Patrick Goyette', 'Jean-Louis Millette', 'Kristin Scott Thomas']}"
59,60,The Indian in the Cupboard (1995),Adventure|Children's|Fantasy,http://www.imdb.com/title/tt0113419/,"Indian in the Cupboard, The (1995)",6,PG,PT1H36M,"['Drama', 'Family', 'Fantasy']",1995-07-14,Color,['USA'],['English'],"[' Columbia Pictures', ' Paramount Pictures', ' Reliable Pictures Corporation (II)']","{'director': ['Frank Oz'], 'creator': ['Lynne Reid Banks', 'Melissa Mathison'], 'actor': ['Hal Scardino', 'Litefoot', 'Lindsay Crouse', 'Richard Jenkins']}"
60,61,Eye for an Eye (1996),Drama|Thriller,http://www.imdb.com/title/tt0116260/,Eye for an Eye (1996),6.2,R,PT1H41M,"['Crime', 'Drama', 'Thriller']",1996-01-12,Color,['USA'],"['English', 'French', 'Spanish', 'Korean']",[' Paramount Pictures'],"{'director': ['John Schlesinger'], 'creator': ['Erika Holzer', 'Amanda Silver', 'Rick Jaffa'], 'actor': ['Sally Field', 'Kiefer Sutherland', 'Ed Harris', 'Olivia Burnette']}"
61,62,Mr. Holland's Opus (1995),Drama,http://www.imdb.com/title/tt0113862/,Mr. Holland's Opus (1995),7.3,PG,PT2H23M,"['Drama', 'Music']",1996-01-18,Color,['USA'],"['English', 'American Sign Language']","[' Hollywood Pictures', ' Interscope Communications', ' Polygram Filmed Entertainment']","{'director': ['Stephen Herek'], 'creator': ['Patrick Sheane Duncan'], 'actor': ['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas', 'Olympia Dukakis']}"
62,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,http://www.imdb.com/title/tt0116126/,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),6.6,R,PT1H29M,"['Comedy', 'Crime']",1996-01-12,Color,['USA'],"['English', 'Spanish']","[' Island Pictures', ' Ivory Way Productions']","{'director': ['Paris Barclay'], 'creator': ['Shawn Wayans', 'Marlon Wayans', 'Phil Beauman'], 'actor': ['Shawn Wayans', 'Marlon Wayans', 'Keenen Ivory Wayans', 'Tracey Cherelle Jones']}"
63,64,Two If by Sea (1996),Comedy|Romance,http://www.imdb.com/title/tt0118002/,Two if by Sea (1996),5.2,R,PT1H36M,"['Comedy', 'Crime', 'Romance']",1996-01-12,Color,['USA'],['English'],[' Morgan Creek Entertainment'],"{'director': ['Bill Bennett'], 'creator': ['Denis Leary', 'Mike Armstrong', 'Ann Lembeck', 'Denis Leary', 'Mike Armstrong'], 'actor': ['Sandra Bullock', 'Denis Leary', 'Stephen Dillane', 'Yaphet Kotto']}"
64,65,Bio-Dome (1996),Comedy,http://www.imdb.com/title/tt0115683/,Bio-Dome (1996),4.4,PG-13,PT1H28M,Comedy,1996-01-12,Color,['USA'],['English'],"[' Motion Picture Corporation of America (MPCA)', ' Weasel Productions', ' 3 Arts Entertainment']","{'director': ['Jason Bloom'], 'creator': ['Adam Leff', 'Mitchell Peck', 'Jason Blumenthal', 'Kip Koenig', 'Scott Marcano'], 'actor': ['Pauly Shore', 'Stephen Baldwin', 'William Atherton', 'Denise Dowse']}"
65,66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,http://www.imdb.com/title/tt0116839/,Lawnmower Man 2: Beyond Cyberspace (1996),2.4,PG-13,PT1H33M,"['Action', 'Sci-Fi', 'Thriller']",1996-01-12,Color,['USA'],['English'],"[' New Line Cinema', ' Allied Entertainments Group PLC', ' Fuji Eight Company Ltd.']","{'director': ['Farhad Mann'], 'creator': ['Farhad Mann', 'Michael Miner', 'Farhad Mann'], 'actor': ['Patrick Bergin', 'Matt Frewer', ""Austin O'Brien"", 'Ely Pouget']}"
66,67,Two Bits (1995),Drama,http://www.imdb.com/title/tt0114753/,Two Bits (1995),6.3,PG-13,PT1H25M,Drama,1995-11-22,Color,['USA'],['English'],"[' Miramax', ' Arthur Cohn Productions', ' Capella Films']","{'director': ['James Foley'], 'creator': ['Joseph Stefano'], 'actor': ['Al Pacino', 'Mary Elizabeth Mastrantonio', 'Jerry Barone', 'Patrick Borriello']}"
67,68,Gazon maudit (1995),Comedy|Romance,http://www.imdb.com/title/tt0113149/,French Twist (Gazon maudit) (1995),6.4,R,PT1H44M,Comedy,1995-01-18,Color,['France'],"['French', 'Spanish', 'English']","[' Canal+', ' Les Films Flam', ' Renn Productions']","{'director': ['Josiane Balasko'], 'creator': ['Patrick Aubrée', 'Josiane Balasko', 'Telsche Boorman'], 'actor': ['Victoria Abril', 'Josiane Balasko', 'Alain Chabat', 'Ticky Holgado']}"
68,69,Friday (1995),Comedy,http://www.imdb.com/title/tt0113118/,Friday (1995),7.3,R,PT1H31M,"['Comedy', 'Drama']",1995-04-26,Black and White,['USA'],['English'],"[' New Line Cinema', ' Priority Films (I)']","{'director': ['F. Gary Gray'], 'creator': ['Ice Cube', 'DJ Pooh'], 'actor': ['Ice Cube', 'Chris Tucker', 'Nia Long', ""Tommy 'Tiny' Lister""]}"
69,70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,http://www.imdb.com/title/tt0116367/,From Dusk Till Dawn (1996),7.2,R,PT1H48M,"['Action', 'Crime', 'Horror']",1996-01-19,Color,"['USA', 'Mexico']","['English', 'Spanish']","[' Dimension Films', ' A Band Apart', ' Los Hooligans Productions']","{'director': ['Robert Rodriguez'], 'creator': ['Robert Kurtzman', 'Quentin Tarantino'], 'actor': ['Harvey Keitel', 'George Clooney', 'Juliette Lewis', 'Quentin Tarantino']}"
70,71,Fair Game (1995),Action,http://www.imdb.com/title/tt0113010/,Fair Game (1995),4.2,R,PT1H31M,"['Action', 'Crime', 'Romance', 'Thriller']",1995-11-03,Color,['USA'],"['English', 'Russian']","[' Warner Bros.', ' Silver Pictures', ' Warner Bros.']","{'director': ['Andrew Sipes'], 'creator': ['Paula Gosling', 'Charlie Fletcher'], 'actor': ['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald']}"
71,72,Kicking and Screaming (1995),Comedy|Drama,http://www.imdb.com/title/tt0113537/,Kicking and Screaming (1995),6.9,R,PT1H36M,"['Comedy', 'Drama', 'Romance']",1995-10-06,Color,['USA'],['English'],"[' Trimark Pictures', ' Castleberg Productions', ' Sandollar Productions']","{'director': ['Noah Baumbach'], 'creator': ['Noah Baumbach', 'Bo Berkman', 'Noah Baumbach'], 'actor': ['Josh Hamilton', 'Eric Stoltz', 'Samuel Gould', 'Catherine Kellner']}"
72,73,Les misérables (1995),Drama|Musical,http://www.imdb.com/title/tt0113828/,"Misérables, Les (1995)",7.5,R,PT2H55M,"['Drama', 'History']",1995-03-22,Color,['France'],"['French', 'German', 'English']","[' Canal+', ' Les Films 13', ' TF1']","{'director': ['Claude Lelouch'], 'creator': ['Victor Hugo', 'Claude Lelouch'], 'actor': ['Jean-Paul Belmondo', 'Michel Boujenah', 'Alessandra Martines', 'Salomé Lelouch']}"
73,74,Bed of Roses (1996),Drama|Romance,http://www.imdb.com/title/tt0115644/,Bed of Roses (1996),6.1,PG,PT1H27M,"['Drama', 'Romance']",1996-01-26,Color,['USA'],['English'],"[' Juno Pix', ' New Line Cinema']","{'director': ['Michael Goldenberg'], 'creator': ['Michael Goldenberg'], 'actor': ['Christian Slater', 'Mary Stuart Masterson', 'Pamela Adlon', 'Josh Brolin']}"
74,75,Big Bully (1996),Comedy|Drama,http://www.imdb.com/title/tt0115676/,Big Bully (1996),4.6,PG,PT1H30M,"['Comedy', 'Thriller']",1996-01-26,Color,['USA'],['English'],"[' Morgan Creek Entertainment', ' Lee Rich Productions']","{'director': ['Steve Miner'], 'creator': ['Mark Steven Johnson'], 'actor': ['Rick Moranis', 'Tom Arnold', 'Julianne Phillips', 'Carol Kane']}"
75,76,Screamers (1995),Sci-Fi|Thriller,http://www.imdb.com/title/tt0114367/,Screamers (1995),6.4,R,PT1H48M,"['Horror', 'Sci-Fi', 'Thriller']",1996-01-26,Color,"['Canada', 'USA', 'Japan', 'Australia']",['English'],"[' Triumph Films', ' Fuji Eight Company Ltd.', ' Fries Film Group']","{'director': ['Christian Duguay'], 'creator': ['Philip K. Dick', ""Dan O'Bannon"", 'Miguel Tejada-Flores'], 'actor': ['Peter Weller', 'Roy Dupuis', 'Jennifer Rubin', 'Andrew Lauer']}"
76,77,Nico Icon (1995),Documentary,http://www.imdb.com/title/tt0113973/,Nico Icon (1995),7.3,,PT1H7M,"['Documentary', 'Biography', 'Music']",1995-11-16,Color,"['Germany', 'USA']","['English', 'German']","[' Bluehorse Films', ' CIAK Filmproduktion', ' Zweites Deutsches Fernsehen (ZDF)']","{'director': ['Susanne Ofteringer'], 'creator': ['Susanne Ofteringer'], 'actor': ['Nico', 'Tina Aumont', 'Christian Päffgen', 'Edith Boulogne']}"
77,78,MassDOT Crossing Guard Training (2018),Drama,http://www.imdb.com/title/tt10129264/,"Crossing Guard, The (1995)",,,14 min,Short,2018-08-23,Color,['USA'],['English'],[' Boston Digital Productions'],"{'director': ['Jimmy Jay Frieden'], 'creator': [], 'actor': ['Rebecca Cyr', 'Carlos Robles Malave']}"
78,79,The Juror (1996),Drama|Thriller,http://www.imdb.com/title/tt0116731/,"Juror, The (1996)",5.6,R,PT1H58M,"['Drama', 'Thriller']",1996-02-02,Color,['USA'],['English'],[' Columbia Pictures'],"{'director': ['Brian Gibson'], 'creator': ['George Dawes Green', 'Ted Tally'], 'actor': ['Demi Moore', 'Alec Baldwin', 'Joseph Gordon-Levitt', 'James Gandolfini']}"
79,80,Badkonake sefid (1995),Drama,http://www.imdb.com/title/tt0112445/,"White Balloon, The (Badkonake Sefid ) (1995)",7.8,Unrated,PT1H25M,"['Drama', 'Family']",1995-11-27,Color,['Iran'],['Persian'],"[' Farabi Cinema Foundation', ' Ferdos Films', ' I.R.I.B. Channel 2']","{'director': ['Jafar Panahi'], 'creator': ['Abbas Kiarostami', 'Jafar Panahi', 'Parviz Shahbazi'], 'actor': ['Aida Mohammadkhani', 'Mohsen Kafili', 'Fereshteh Sadre Orafaiy', 'Anna Borkowska']}"
80,81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,http://www.imdb.com/title/tt0114660/,Things to Do in Denver when You're Dead (1995),6.8,R,PT1H55M,"['Crime', 'Drama']",1995-09-19,Color,['USA'],['English'],"[' Miramax', ' Woods Entertainment']","{'director': ['Gary Fleder'], 'creator': ['Scott Rosenberg'], 'actor': ['Andy Garcia', 'Christopher Walken', 'Christopher Lloyd', 'William Forsythe']}"
81,82,Antonia (1995),Drama,http://www.imdb.com/title/tt0112379/,Antonia's Line (Antonia) (1995),7.5,R,PT1H42M,"['Comedy', 'Drama']",1995-09-21,Color,"['Netherlands', 'Belgium', 'UK', 'France']",['Dutch'],"[' Bergen', ' Prime Time', ' Bard Entertainments']","{'director': ['Marleen Gorris'], 'creator': ['Marleen Gorris'], 'actor': ['Willeke van Ammelrooy', 'Jan Decleir', 'Veerle van Overloop', 'Els Dottermans']}"
82,83,Once Upon a Time... When We Were Colored (1995),Drama,http://www.imdb.com/title/tt0114039/,Once Upon a Time... When We Were Colored (1995),7.2,PG,PT1H55M,"['Drama', 'Romance']",1996-01-26,Color,['USA'],['English'],"[' BET Pictures', ' United Image Entertainment']","{'director': ['Tim Reid'], 'creator': ['Clifton L. Taulbert', 'Paul W. Cooper'], 'actor': ['Al Freeman Jr.', 'Phylicia Rashad', 'Leon', 'Paula Kelly']}"
83,84,Last Summer in the Hamptons (1995),Comedy|Drama,http://www.imdb.com/title/tt0113612/,Last Summer in the Hamptons (1995),5.9,R,PT1H48M,"['Comedy', 'Drama']",1996-09-15,Color,['USA'],['English'],"[' Jagtoria Films', ' The Rainbow Film Company']","{'director': ['Henry Jaglom'], 'creator': ['Henry Jaglom', 'Victoria Foyt'], 'actor': ['Victoria Foyt', 'Viveca Lindfors', 'Jon Robin Baitz', 'Savannah Smith Boucher']}"
84,85,Angels and Insects (1995),Drama|Romance,http://www.imdb.com/title/tt0112365/,Angels and Insects (1995),7,R,PT1H56M,"['Drama', 'Romance']",1995-11-15,Color,"['UK', 'USA']",['English'],"[' Playhouse International Pictures', ' The Samuel Goldwyn Company']","{'director': ['Philip Haas'], 'creator': ['A.S. Byatt', 'Belinda Haas', 'Philip Haas'], 'actor': ['Mark Rylance', 'Kristin Scott Thomas', 'Patsy Kensit', 'Jeremy Kemp']}"
85,86,White Squall (1996),Adventure|Drama,http://www.imdb.com/title/tt0118158/,White Squall (1996),6.6,PG-13,PT2H9M,"['Adventure', 'Drama']",1996-02-02,Color,"['USA', 'UK']","['English', 'Danish', 'Spanish']","[' Hollywood Pictures', ' Largo Entertainment', ' Scott Free Productions']","{'director': ['Ridley Scott'], 'creator': ['Charles Gieg Jr.', 'Felix Sutton', 'Todd Robinson'], 'actor': ['Jeff Bridges', 'Caroline Goodall', 'John Savage', 'Scott Wolf']}"
86,87,Dunston Checks In (1996),Children's|Comedy,http://www.imdb.com/title/tt0116151/,Dunston Checks In (1996),5.3,PG,PT1H28M,"['Comedy', 'Adventure', 'Family']",1996-01-12,Color,['USA'],"['English', 'French']","[' Joe Wizan/Todd Black', ' Twentieth Century Fox']","{'director': ['Ken Kwapis'], 'creator': ['John Hopkins', 'John Hopkins', 'Bruce Graham'], 'actor': ['Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett']}"
87,88,Black Sheep (1996),Comedy,http://www.imdb.com/title/tt0115697/,Black Sheep (1996),6.3,PG-13,PT1H27M,Comedy,1996-02-02,Color,['USA'],['English'],"[' Broadway Pictures', ' Paramount Pictures']","{'director': ['Penelope Spheeris'], 'creator': ['Fred Wolf'], 'actor': ['Chris Farley', 'David Spade', 'Tim Matheson', 'Christine Ebersole']}"
88,89,Nick of Time (1995),Action|Thriller,http://www.imdb.com/title/tt0113972/,Nick of Time (1995),6.3,R,PT1H30M,"['Action', 'Crime', 'Drama', 'Thriller']",1995-11-22,Color,['USA'],['English'],[' Paramount Pictures'],"{'director': ['John Badham'], 'creator': ['Patrick Sheane Duncan'], 'actor': ['Johnny Depp', 'Christopher Walken', 'Courtney Chase', 'Charles S. Dutton']}"
89,90,The Journey of August King (1995),Drama,http://www.imdb.com/title/tt0113490/,"Journey of August King, The (1995)",6.6,PG-13,PT1H31M,Drama,1996-01-26,Color,['USA'],['English'],"[' Addis Wechsler Pictures', ' Miramax']","{'director': ['John Duigan'], 'creator': ['John Ehle', 'John Ehle'], 'actor': ['Jason Patric', 'Thandie Newton', 'Larry Drake', 'Sam Waterston']}"
90,92,Mary Reilly (1996),Drama|Thriller,http://www.imdb.com/title/tt0117002/,Mary Reilly (1996),5.8,R,PT1H48M,"['Drama', 'Horror', 'Romance', 'Thriller']",1996-02-23,Color,"['USA', 'UK']",['English'],"[' NFH Productions', ' NFH Productions', ' TriStar Pictures']","{'director': ['Stephen Frears'], 'creator': ['Valerie Martin', 'Christopher Hampton'], 'actor': ['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon']}"
91,93,Vampire in Brooklyn (1995),Comedy|Romance,http://www.imdb.com/title/tt0114825/,Vampire in Brooklyn (1995),4.5,R,PT1H40M,"['Comedy', 'Fantasy', 'Horror', 'Romance']",1995-10-27,Color,['USA'],['English'],"[' Eddie Murphy Productions', ' Paramount Pictures']","{'director': ['Wes Craven'], 'creator': ['Eddie Murphy', 'Vernon Lynch', 'Charlie Murphy', 'Charlie Murphy', 'Michael Lucker', 'Chris Parker'], 'actor': ['Eddie Murphy', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison']}"
92,94,Beautiful Girls (1996),Drama,http://www.imdb.com/title/tt0115639/,Beautiful Girls (1996),7.2,R,PT1H52M,"['Comedy', 'Drama', 'Romance']",1996-02-09,Color,['USA'],['English'],"[' Miramax', ' Woods Entertainment']","{'director': ['Ted Demme'], 'creator': ['Scott Rosenberg'], 'actor': ['Matt Dillon', 'Timothy Hutton', 'Noah Emmerich', 'Annabeth Gish']}"
93,95,Broken Arrow (1996),Action|Thriller,http://www.imdb.com/title/tt0115759/,Broken Arrow (1996),6,R,PT1H48M,"['Action', 'Adventure', 'Thriller']",1996-02-09,Color,['USA'],['English'],"[' Twentieth Century Fox', ' Mark Gordon Productions', ' WCG Entertainment Productions']","{'director': ['John Woo'], 'creator': ['Graham Yost'], 'actor': ['John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo']}"
94,96,In the Bleak Midwinter ,Comedy,http://www.imdb.com/title/tt0602570/,In the Bleak Midwinter (1995),,,,Drama,2003-12-23,Color,['UK'],['English'],[],"{'director': ['James Strong'], 'creator': ['Leslie Stewart'], 'actor': ['Sharon Maughan', 'Patricia Potter', 'Rachel Leskovac', 'Verona Joseph']}"
95,97,La haine (1995),Drama,http://www.imdb.com/title/tt0113247/,"Hate (Haine, La) (1995)",8.1,Not Rated,PT1H38M,"['Crime', 'Drama']",1995-05-31,Black and White,['France'],['French'],"[' Canal+', ' Cofinergie 6', ' Egg Pictures']","{'director': ['Mathieu Kassovitz'], 'creator': ['Mathieu Kassovitz'], 'actor': ['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili']}"
96,98,Shopping (1994),Action|Thriller,http://www.imdb.com/title/tt0111173/,Shopping (1994),5.4,R,PT1H27M,"['Action', 'Crime', 'Drama', 'Thriller']",1994-06-24,Color,"['UK', 'Japan']",['English'],"[' Channel Four Films', ' Impact Pictures', ' Kuzui Enterprises']","{'director': ['Paul W.S. Anderson'], 'creator': ['Paul W.S. Anderson'], 'actor': ['Sadie Frost', 'Jude Law', 'Sean Pertwee', 'Fraser James']}"
97,99,Heidi Fleiss: Hollywood Madam (1995),Documentary,http://www.imdb.com/title/tt0113283/,Heidi Fleiss: Hollywood Madam (1995),6.6,Not Rated,PT1H46M,"['Documentary', 'Biography']",1995-12-27,Color,"['UK', 'Germany', 'USA', 'Canada']",['English'],"[' British Broadcasting Corporation (BBC)', ' Canadian Broadcasting Corporation (CBC)', ' Cinemax Reel Life']","{'director': ['Nick Broomfield'], 'creator': [], 'actor': ['Nick Broomfield', 'Nina Xining Zuo', 'Madam Alex', 'Corinne Bohrer']}"
98,100,City Hall (1996),Drama|Thriller,http://www.imdb.com/title/tt0115907/,City Hall (1996),6.2,R,PT1H51M,Drama,1996-02-16,Color,['USA'],['English'],[' Castle Rock Entertainment'],"{'director': ['Harold Becker'], 'creator': ['Ken Lipper', 'Paul Schrader', 'Nicholas Pileggi', 'Bo Goldman'], 'actor': ['Al Pacino', 'John Cusack', 'Bridget Fonda', 'Danny Aiello']}"
99,101,Bottle Rocket (1996),Comedy,http://www.imdb.com/title/tt0115734/,Bottle Rocket (1996),7,R,PT1H31M,"['Comedy', 'Crime', 'Drama']",1996-02-21,Color,['USA'],"['English', 'Spanish']","[' Columbia Pictures', ' Gracie Films']","{'director': ['Wes Anderson'], 'creator': ['Owen Wilson', 'Wes Anderson'], 'actor': ['Luke Wilson', 'Owen Wilson', 'Ned Dowd', 'Shea Fowler']}"
100,102,Mr. Wrong (1996),Comedy,http://www.imdb.com/title/tt0117102/,Mr. Wrong (1996),3.8,PG-13,PT1H36M,Comedy,1996-02-16,Color,['USA'],['English'],"[' Mandeville Films', ' Marty Katz Productions', ' Touchstone Pictures']","{'director': ['Nick Castle'], 'creator': ['Chris Matheson', 'Kerry Ehrin', 'Craig Munson'], 'actor': ['Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack', 'Dean Stockwell']}"
101,103,Unforgettable (1996),Thriller,http://www.imdb.com/title/tt0118040/,Unforgettable (1996),6,R,PT1H57M,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1996-02-23,Color,['USA'],"['English', 'Spanish']","[' Dino De Laurentiis Company', ' Metro-Goldwyn-Mayer (MGM)', ' Spelling Films']","{'director': ['John Dahl'], 'creator': ['Bill Geddie'], 'actor': ['Ray Liotta', 'Linda Fiorentino', 'Peter Coyote', 'Christopher McDonald']}"
102,104,Happy Gilmore (1996),Comedy,http://www.imdb.com/title/tt0116483/,Happy Gilmore (1996),7,PG-13,PT1H32M,"['Comedy', 'Sport']",1996-02-16,Color,['USA'],['English'],"[' Universal Pictures', ' Brillstein-Grey Entertainment', ' Robert Simonds Productions']","{'director': ['Dennis Dugan'], 'creator': ['Tim Herlihy', 'Adam Sandler'], 'actor': ['Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Frances Bay']}"
103,105,The Bridges of Madison County (1995),Drama|Romance,http://www.imdb.com/title/tt0112579/,"Bridges of Madison County, The (1995)",7.6,PG-13,PT2H15M,"['Drama', 'Romance']",1995-06-02,Color,['USA'],['English'],"[' Warner Bros.', ' Amblin Entertainment', ' Malpaso Productions']","{'director': ['Clint Eastwood'], 'creator': ['Richard LaGravenese', 'Robert James Waller'], 'actor': ['Clint Eastwood', 'Meryl Streep', 'Annie Corley', 'Victor Slezak']}"
